-1.8203	0.97644
-2.6519	1.4234
-1.6647	0.10355
-3.1274	1.0254
-2.1732	0.50213
0.62651	0.040348
2.8681	-0.23289
1.558	1.991
1.0879	-2.3079
-1.6098	-1.0104
-2.7027	0.73513
-0.57348	0.69061
1.9477	-1.2054
1.1102	0.75337
1.1956	-1.0841
-0.1226	-1.1864
0.059316	0.55402
0.0751	0.088573
2.1547	0.58292
2.6053	1.2033
2.4092	1.4273
1.837	-0.33424
-0.37432	1.2894
-0.28617	-0.088708
0.99468	-1.1831
1.2837	0.69054
-0.35503	0.51102
0.26048	-0.34754
-0.28578	-1.0041
-0.97576	-0.23207
-0.39448	-0.42403
1.1968	-1.0145
-0.18034	1.0981
-1.0342	1.8626
-0.3413	-0.75531
-0.4187	0.076712
0.72838	-0.39524
0.35716	2.1142
1.6272	0.8397
1.2419	2.7415
1.3326	-0.73069
0.80177	-0.067602
-0.25182	0.10101
0.043043	-0.70766
0.46592	-0.65808
-1.1585	0.51158
-0.45167	-0.51114
-0.46508	-2.7279
-0.26243	-0.428
-0.11868	-0.065388
0.3313	0.74545
0.46237	-1.5076
0.77892	-2.8328
-0.12234	-1.1147
0.78453	-0.82424
-0.26436	1.3139
0.88942	0.88684
1.5625	1.2842
0.32703	2.0629
0.90969	0.23881
-0.59518	0.82008
0.099403	-0.96623
-0.42757	-1.2854
-0.33396	-0.83452
-0.38975	0.21381
-0.13109	-0.12513
-1.5735	0.55979
-1.1395	1.1722
-0.13834	-0.64225
-0.99662	0.59642
-0.15307	-1.4211
-0.866	0.61355
-0.4209	-0.61921
0.17966	-1.9269
-0.38243	1.347
1.5115	-0.53201
0.59963	0.2661
0.22689	3.1658
-0.33378	1.4052
-0.49954	-0.91791
-0.97967	1.1543
-0.5959	-0.9202
-0.80174	-0.53906
-0.20506	-0.62972
0.0021918	-0.71613
-1.5141	-1.0693
-0.12928	-1.0825
-0.81067	-1.5979
-0.52188	-1.2692
-0.84546	0.83176
-1.4505	0.67496
-0.55128	-0.47861
0.35935	-0.5748
0.26102	1.5021
1.0671	0.25366
1.1645	-0.22227
0.79387	-0.52209
0.81429	-0.73817
-0.73426	-1.2738
0.55126	-1.6567
-0.88834	-0.80042
-0.53183	-0.43591
-0.87754	-1.4322
-1.3971	0.087873
-0.98658	-0.61969
-0.90912	-0.10101
0.079854	-1.0319
-0.52742	-0.31251
-0.079345	-0.91645
-1.1554	0.62891
0.49863	-0.89373
0.31223	-0.69171
-0.46791	0.48848
1.6712	-0.69966
1.4431	0.39005
0.91548	-1.1963
-0.85511	0.85457
-0.085846	-0.62131
-0.78245	-0.28716
-0.95671	-1.1842
-2.273	1.277
-0.77839	0.45638
-1.3167	-0.64319
-0.9689	0.3005
-0.70328	0.53899
-1.2582	0.1295
0.028902	-0.53039
0.3977	-0.85208
0.16665	0.85909
0.068982	0.37883
0.12143	0.023421
1.4746	0.35678
2.1863	0.81742
1.592	1.7374
0.0044082	1.6466
-0.17784	0.69849
0.82561	-1.4997
-0.51851	-0.74703
0.50317	0.097807
-0.35048	-0.55322
-0.62004	0.023325
0.29618	-1.2313
-0.99355	-0.16219
-0.80196	-0.19819
0.50971	-0.038167
-0.58656	1.5938
-0.33663	1.1819
0.72797	-1.1024
0.60871	0.87181
-0.15147	2.9108
2.0091	0.18411
1.7805	1.3304
1.7988	0.90886
1.6904	0.74849
0.20588	0.14477
-0.13594	1.2889
-0.14702	0.56809
0.5208	-1.4899
-0.46308	-0.11111
-0.68382	0.16616
-0.7103	0.57339
-0.045585	-0.47777
-0.56218	-0.14176
-1.89	0.049779
-1.0507	-1.2062
-0.79834	0.51016
-0.71096	2.35
-0.25994	0.87928
0.76284	-0.63189
-0.21661	1.328
0.86841	2.2697
0.71093	0.36067
0.48625	0.84961
0.7572	-0.67868
-0.14658	1.5107
0.13837	-0.52171
-1.1879	-0.08374
-0.065393	-0.076109
-0.061854	0.39165
-0.50274	0.93769
-0.035326	0.28034
-0.23904	-0.54552
-0.58732	0.065851
0.1639	-1.6299
-0.63255	0.01246
0.45845	-0.83919
1.2047	-0.058337
1.1715	-0.020164
1.1625	0.083587
0.59894	1.2508
0.89692	-0.060409
1.2117	-0.39344
-0.30627	0.33605
-0.41529	-1.4136
-0.64654	-0.11793
-0.38069	-0.53657
-0.8798	-0.55405
-0.26809	0.0041082
-0.3216	-0.77186
0.2647	-0.13715
-2.0771	0.61497
-2.6448	1.252
-1.8961	0.26321
-3.1383	1.1993
-2.2203	0.32642
0.86676	0.25707
3.4354	-0.52182
1.8824	1.9305
0.6166	-2.4287
-1.4179	-1.4228
-2.5309	0.84918
-1.1797	0.56999
1.9723	-1.8185
0.99059	0.49991
1.2798	-1.149
0.21492	-1.3897
-0.45357	0.73892
0.2345	-0.517
2.0369	0.79043
2.1921	1.6521
2.3876	1.652
1.825	-0.16978
-0.33778	0.7431
-0.53301	-0.84815
1.0616	-1.1983
1.4225	0.66189
-0.43304	0.60125
0.17349	-0.12286
-0.19775	-1.1969
-1.1507	0.24789
0.062384	-0.78085
1.227	-1.011
-0.38072	0.91549
-1.1215	2.162
-0.078196	-0.78539
-0.40915	0.11571
0.50765	0.056145
0.47928	1.9208
1.6252	0.86649
0.91662	3.0248
