-1.9776	-0.59673
-2.8817	-0.86868
-1.2504	-1.1039
-2.9365	-1.4863
-1.8917	-1.1816
0.41448	0.47154
2.1928	1.8634
-0.30618	2.5095
2.4012	-0.86261
-0.42384	-1.8527
-2.4309	-1.3913
-0.89384	0.082827
2.2296	0.52488
0.25234	1.3178
1.612	0.078827
0.75222	-0.9256
-0.34981	0.4337
-0.0095268	0.11573
1.1114	1.9358
0.99137	2.6931
0.69429	2.7128
1.5353	1.0626
-1.1765	0.64709
-0.13963	-0.26508
1.54	-0.13326
0.41943	1.396
-0.61239	0.1103
0.42993	-0.061562
0.50793	-0.91208
-0.52587	-0.85407
0.020893	-0.57877
1.5636	0.12886
-0.90397	0.64893
-2.0483	0.58571
0.29275	-0.77543
-0.35031	-0.24182
0.79452	0.23557
-1.2424	1.7475
0.55687	1.7444
-1.0604	2.8167
1.459	0.42562
0.61474	0.51914
-0.24949	-0.10664
0.53083	-0.46996
0.79479	-0.13588
-1.1809	-0.45741
0.042049	-0.68081
1.6	-2.2578
0.11708	-0.48821
-0.03768	-0.13015
-0.29285	0.76138
1.393	-0.73906
2.5538	-1.4523
0.70173	-0.87474
1.1376	-0.028073
-1.116	0.74216
0.0018191	1.256
0.1968	2.0129
-1.2274	1.6899
0.47438	0.81211
-1.0007	0.15903
0.75351	-0.61294
0.60659	-1.2113
0.35395	-0.82624
-0.42678	-0.12441
-0.0042157	-0.18118
-1.5085	-0.71683
-1.6346	0.023065
0.35632	-0.55196
-1.1264	-0.28298
0.89661	-1.1131
-1.0462	-0.17851
0.14022	-0.73547
1.4895	-1.2355
-1.2229	0.68207
1.445	0.69262
0.23585	0.61216
-2.0782	2.399
-1.2296	0.7576
0.29583	-1.0023
-1.5089	0.12345
0.22932	-1.072
-0.18575	-0.94809
0.30028	-0.59027
0.50793	-0.50483
-0.31449	-1.8268
0.67402	-0.85684
0.55665	-1.7031
0.52842	-1.2665
-1.186	-0.0096916
-1.5029	-0.54842
-0.051383	-0.72825
0.66054	-0.15234
-0.8776	1.2467
0.57517	0.9339
0.98062	0.66628
0.93052	0.19218
1.0978	0.053827
0.38153	-1.4199
1.5612	-0.78163
-0.062172	-1.1941
-0.067827	-0.6843
0.39223	-1.6333
-1.0501	-0.92579
-0.25943	-1.1358
-0.57142	-0.71427
0.78615	-0.67322
-0.15196	-0.59392
0.59192	-0.70413
-1.2617	-0.37228
0.98455	-0.27937
0.70989	-0.26834
-0.67627	0.014547
1.6765	0.68702
0.74461	1.2962
1.4933	-0.19859
-1.2089	-0.00038255
0.37863	-0.50003
-0.35022	-0.75632
0.16088	-1.5139
-2.5103	-0.70426
-0.87312	-0.2277
-0.47621	-1.3858
-0.8976	-0.47263
-0.87842	-0.11617
-0.98126	-0.79812
0.39548	-0.3546
0.88373	-0.32129
-0.48963	0.72531
-0.2191	0.31665
0.069303	0.10243
0.79043	1.295
0.96794	2.1239
-0.10278	2.3542
-1.1612	1.1674
-0.61966	0.36816
1.6442	-0.47666
0.16159	-0.89487
0.28664	0.42496
0.14336	-0.63901
-0.45493	-0.42194
1.0801	-0.6612
-0.58786	-0.81723
-0.42693	-0.70721
0.3874	0.33343
-1.5417	0.71219
-1.0737	0.59767
1.2943	-0.26476
-0.18604	1.0469
-2.1654	1.9511
1.2904	1.5508
0.31831	2.1997
0.62926	1.9146
0.66606	1.7246
0.043207	0.24795
-1.0075	0.81525
-0.50566	0.29774
1.4218	-0.68527
-0.24888	-0.40602
-0.60103	-0.36604
-0.9077	-0.096812
0.3056	-0.37007
-0.29728	-0.49776
-1.3716	-1.3012
0.10996	-1.5959
-0.92525	-0.20377
-2.1644	1.1589
-0.80555	0.43794
0.98623	0.092597
-1.0922	0.78586
-0.99085	2.219
0.24767	0.75774
-0.25693	0.94459
1.0153	0.05552
-1.1719	0.96458
0.46675	-0.27106
-0.78079	-0.89922
0.0075774	-0.10006
-0.32067	0.2332
-1.0185	0.30755
-0.22321	0.17325
0.21671	-0.55477
-0.46186	-0.36874
1.2684	-1.0366
-0.45609	-0.43847
0.91757	-0.26922
0.89309	0.81059
0.84264	0.81413
0.76288	0.88109
-0.46093	1.308
0.67693	0.5915
1.135	0.57859
-0.45419	0.021054
0.7059	-1.2932
-0.37379	-0.54056
0.11023	-0.6486
-0.23034	-1.0139
-0.19248	-0.18667
0.31838	-0.7732
0.28415	0.090186
-1.9036	-1.0339
-2.7555	-0.98479
-1.5269	-1.1546
-3.0671	-1.3711
-1.8008	-1.3392
0.43112	0.79467
2.7981	2.0602
-0.03398	2.6961
2.1533	-1.2813
0.0035013	-2.0087
-2.3901	-1.1891
-1.2372	-0.43112
2.6805	0.1087
0.34696	1.0539
1.7174	0.092465
1.1347	-0.83071
-0.84321	0.20177
0.53139	-0.19975
0.88138	1.9992
0.38186	2.7183
0.52017	2.8565
1.4105	1.1704
-0.7643	0.2866
0.22283	-0.97663
1.598	-0.096639
0.5378	1.4738
-0.73135	0.11894
0.20955	0.035799
0.70648	-0.98615
-0.98894	-0.63838
0.59625	-0.50803
1.5825	0.15272
-0.91656	0.37814
-2.3218	0.73569
0.50006	-0.61065
-0.37114	-0.20749
0.31926	0.39866
-1.0193	1.6971
0.53646	1.7619
-1.4907	2.787
1.3822	-0.060853
0.34589	0.91785
-0.032813	-0.49225
0.028795	-0.58191
1.3766	-0.39001
-0.8193	-0.30633
-0.039618	-0.49721
1.7759	-1.7829
-0.12324	-0.38132
0.22137	-0.19702
-0.1823	1.3725
1.2084	-0.51113
2.558	-1.1735
0.37656	-1.1313
0.98273	0.10138
-1.0825	1.0657
0.20942	1.7044
-0.074119	2.2187
-1.1458	1.5948
0.31539	1.0107
-0.60718	0.43871
0.7511	-0.61233
0.3398	-1.0882
0.27651	-0.6398
-0.15523	-0.43374
-0.33847	-0.41265
-1.3028	-0.49877
-1.1792	0.15786
0.02266	-0.6564
-0.81668	-0.068378
0.58059	-1.09
-0.76463	-0.36245
0.3091	-0.25872
1.3852	-1.105
-0.96727	0.87791
1.4325	0.51667
-0.36181	1.3682
-1.8245	1.9628
-0.75776	1.2885
0.49035	-1.0037
-1.4588	-0.15648
0.24455	-0.9459
-0.40458	-0.96148
0.12209	-0.53814
0.54731	-0.69671
-0.55043	-2.3257
0.80941	-1.4842
0.51835	-1.4505
0.85506	-1.1356
-0.6507	-0.12255
-1.5429	-0.72375
-0.50423	-1.1805
0.91048	-0.12434
-0.8347	1.1974
0.29447	0.81252
1.1439	0.73785
0.90808	0.49109
1.0567	-0.21138
0.68956	-1.4443
1.5931	-0.66423
-0.40859	-0.99045
-0.21399	-0.74776
0.21631	-1.5973
-1.0754	-1.0332
-0.45907	-0.34628
-0.36889	-0.67756
0.70654	-0.82516
-0.43301	-0.054201
0.83412	-1.0763
-0.89204	0.048927
0.86455	-0.080249
0.64372	-0.41225
-0.62452	0.31454
1.5601	0.58814
0.56245	1.7882
1.5868	-0.34595
-1.3998	0.43855
0.34981	-0.88164
-0.14434	-0.66119
0.58722	-1.5411
-2.2057	-0.94241
-0.99275	-0.65547
-0.26236	-1.4701
-0.63081	-0.51025
-0.90152	-0.24388
-0.89317	-0.53486
0.65653	-0.60021
0.81662	-0.35584
-0.5611	0.39203
-0.0089975	0.027075
0.38534	0.24482
0.95326	1.0194
0.91123	2.0772
-0.011744	2.2724
-0.83889	1.4218
-0.73115	-0.0018292
1.7077	-0.36057
0.14298	-1.1185
0.34472	0.84659
0.19984	-0.70734
-0.67353	-0.66011
0.83479	-0.85335
-0.83228	-0.85128
-0.03993	-1.0569
0.52684	-0.054332
-1.653	0.71684
-0.70995	0.72952
1.7222	-0.080175
-0.43962	0.52776
-2.1111	1.5341
1.7623	1.3522
0.57255	2.3925
0.5885	1.7383
0.78605	1.5231
0.29558	0.44636
-0.72052	0.76269
-0.46761	0.2734
1.2928	-0.46127
-0.43226	-0.63089
-0.79354	-0.47481
-1.0509	-0.63761
0.28143	-0.79882
-0.080357	-0.53349
-1.6217	-1.2348
0.75405	-1.5057
-0.94428	-0.65838
-2.1108	1.1159
-0.58899	0.60134
1.3806	0.036874
-1.0265	0.91073
-0.35972	2.2197
0.057165	0.9113
-0.55842	0.74733
1.0171	0.16805
-1.0663	1.0794
1.1177	-0.75612
-0.36883	-1.035
0.11324	-0.24667
-0.75994	0.34959
-1.1396	0.36979
-0.09651	0.069815
-0.0030465	-0.23993
-0.14632	-0.18997
1.2583	-0.76136
-0.11388	-0.60902
0.77927	0.056383
0.83006	0.60527
0.48148	0.9676
0.79311	0.73055
-0.23328	1.2788
0.40689	0.54681
1.4867	0.86612
-0.046839	0.052978
0.84531	-1.3308
-0.42969	-0.77384
0.72494	-0.53788
-0.55382	-0.72956
0.046514	-0.37483
0.47498	-0.43789
0.042101	-0.036366
-2.0783	-0.67542
-2.8905	-1.0033
-1.6624	-1.2145
-3.213	-1.2348
-1.9261	-1.2915
0.17492	0.37293
2.184	1.76
-0.048439	2.5482
1.9871	-1.2563
-0.27977	-1.9921
-2.2223	-1.3916
-0.91288	-0.0062025
2.4335	0.20422
0.23207	1.0535
1.6405	-0.075864
0.91006	-0.67491
-0.35908	0.3802
0.085717	-0.1066
1.002	2.019
0.70668	2.651
0.69616	2.4691
1.7267	1.3706
-1.1733	0.70473
0.043108	-0.33387
1.6554	-0.32422
0.37283	1.2775
-0.84437	0.11437
0.38331	0.04209
0.36888	-0.98
-0.75953	-1.3084
0.21378	-0.7762
1.5822	-0.0017455
-0.70158	0.50901
-2.0787	0.58008
-0.13792	-0.58027
-0.42764	-0.20816
0.61498	0.27276
-0.86518	1.5499
0.73777	1.8925
-0.96529	3.0593
1.5242	0.44056
0.28168	0.77994
-0.29336	-0.33617
0.38667	-0.2463
0.98411	-0.26788
-1.1199	-0.47465
0.10874	-0.55529
1.6813	-1.8335
-0.12214	-0.090426
0.12532	0.10641
-0.16129	0.92188
1.5438	-0.83238
2.2272	-1.1955
0.70849	-0.77235
0.76931	0.43343
-1.1476	1.18
0.10496	1.5298
-0.073479	2.0977
-0.98529	1.8449
0.73561	1.1432
-0.8814	0.35118
1.1684	-0.81325
0.69916	-0.89672
0.11153	-0.5851
-0.33969	-0.30867
-0.49877	-0.29145
-1.1746	-0.49404
-1.333	-0.49304
-0.093496	-0.60392
-1.113	-0.25397
0.92165	-0.97154
-0.51539	-0.41009
-0.06199	-0.52381
1.6552	-0.71863
-1.0275	0.52782
1.2765	0.7374
-0.013602	1.0817
-1.9787	2.5762
-0.99648	1.2737
0.099304	-1.1533
-1.294	-0.12701
0.32041	-0.81063
-0.09619	-0.68457
0.11796	-0.48492
0.5071	-0.68003
-0.33818	-1.9435
0.66812	-1.2153
0.49041	-1.2512
0.84363	-1.4861
-0.95779	-0.32125
-1.219	-0.89308
-0.089879	-1.0775
0.55885	-0.17507
-0.9363	1.1665
0.70056	0.83168
1.4976	0.65608
0.70534	0.69863
1.2049	0.12079
0.7982	-1.8418
1.2733	-0.94629
-0.27248	-1.0318
-0.38598	-0.69644
0.41951	-1.4154
-1.0604	-1.2681
0.0051164	-0.60695
-0.9384	-0.92246
0.51882	-1.125
-0.44197	-0.21886
1.2029	-1.245
-1.4484	-0.21229
0.53184	-0.41685
0.84685	0.097518
-0.55755	0.33805
1.788	0.5756
0.70411	1.4982
1.3544	-0.25377
-1.2927	0.23549
0.34793	-0.86802
-0.17156	-0.44582
0.34955	-1.8553
-2.2379	-0.81718
-0.8403	-0.72471
-0.2348	-1.0344
-0.69535	-0.79953
-0.84205	-0.22665
-1.0007	-0.84654
0.60917	-0.75467
0.99516	-0.30028
-0.3944	0.15599
-0.084799	0.28023
0.018737	0.46802
0.65873	1.1596
0.7736	2.272
0.26315	2.1971
-1.3721	0.90272
-0.67338	0.4399
1.5418	-0.31428
0.13425	-0.9421
0.4842	0.29611
0.0045921	-0.77356
-0.80449	-0.5994
0.83714	-1.0257
-0.60039	-1.1424
0.093946	-0.96236
0.715	-0.077346
-1.8257	0.93487
-1.093	0.69779
1.4245	0.063582
-0.37605	0.35216
-2.028	1.3923
1.6931	1.5184
0.65356	2.2313
0.83195	2.1118
0.48673	1.8926
0.13965	0.43822
-1.2607	0.50423
-0.23835	0.5125
1.1962	-0.63824
-0.37331	-0.49872
-0.81525	-0.33875
-1.0767	-0.35114
0.5329	-0.65829
-0.20341	-0.94684
-1.5456	-1.1838
0.36206	-1.2548
-1.3865	-0.35254
-2.2383	1.1892
-0.34314	0.61116
0.85377	-0.72998
-1.4659	1.0846
-0.52955	2.1682
0.059342	0.62319
-0.46642	0.90469
1.0668	0.18251
-1.3519	1.0784
1.3686	-0.50437
-0.29713	-0.86442
0.18006	-0.40897
-0.418	0.37985
-0.9419	0.53867
-0.066506	0.23725
-0.055848	-0.59218
-0.57505	-0.17519
1.0847	-1.074
-0.25466	-0.53326
1.0705	0.10642
0.56139	0.41754
0.5911	0.76867
0.4008	0.79362
-0.66612	1.2632
0.47043	0.81142
1.1801	0.31536
-0.1428	0.10304
0.96219	-1.1458
-0.44891	-0.47391
0.51722	-1.0572
-0.63094	-0.88966
-0.28371	0.047424
0.64624	-0.63325
-0.003788	0.24656
-2.0254	-1.1636
-2.7347	-1.1318
-1.6606	-1.2115
-3.0732	-1.4642
-2.05	-1.3712
0.068759	0.50808
2.428	2.048
-0.071708	2.5144
2.4509	-1.5088
-0.038433	-1.9786
-2.2621	-1.1769
-1.2911	-0.013948
2.1363	0.40451
0.22886	1.2521
1.6932	-0.15389
0.56051	-0.7982
-0.50317	0.20185
0.6514	0.023702
1.0368	1.8787
0.59645	2.589
0.39366	2.6597
1.6363	0.96315
-1.027	0.4422
0.58694	-0.63645
1.5816	-0.15857
0.45531	1.2751
-0.87574	0.17256
0.095047	-0.14122
0.71831	-1.3017
-0.66478	-0.7693
0.33292	-0.75906
1.5881	0.32833
-0.71269	0.49756
-2.2841	0.52291
-0.052176	-0.71912
-0.49976	-0.1274
0.53202	0.18371
-0.90502	1.439
0.23998	1.933
-1.1009	2.9052
1.143	0.33879
0.21433	0.82533
-0.68188	-0.18934
0.32605	-0.10441
0.59206	-0.035474
-0.84049	-0.41311
0.1661	-0.55244
1.5556	-1.9538
-0.034246	-0.37974
0.28247	-0.016455
0.036255	1.0847
1.4812	-0.68739
2.3126	-0.7618
0.76189	-0.62681
1.0642	0.2209
-1.2737	1.1689
-0.048012	1.0811
0.0245	2.2959
-1.2808	1.4877
0.22739	1.5973
-1.0217	0.29616
0.96004	-0.53448
0.36674	-1.0857
0.32873	-0.76984
-0.12196	-0.49903
0.16165	-0.56112
-0.98321	-0.66757
-1.3539	0.29538
0.11133	-0.42388
-0.9091	-0.16978
0.83418	-1.2111
-1.1113	-0.26623
0.12526	-0.61112
1.6001	-0.96188
-0.96913	0.51419
1.5134	0.73482
-0.21234	1.3085
-2.1813	2.368
-1.0651	0.90731
0.29808	-0.92311
-1.4522	-0.16043
0.13804	-1.2073
-0.31448	-0.91086
-0.052614	-1.2551
0.48451	-0.74481
0.031666	-2.1457
0.80728	-1.1874
0.38672	-1.1334
0.4252	-1.2667
-0.86214	-0.19102
-1.368	-0.80137
-0.12093	-0.60636
0.81955	-0.63918
-0.8009	1.3183
0.24275	0.88796
1.5817	0.64389
0.92901	0.76179
0.81371	0.32154
0.63952	-1.9663
1.6449	-0.74892
-0.0024792	-0.72511
0.011651	-1.0037
0.14494	-1.3242
-1.0141	-1.2648
-0.23273	-0.67805
-0.64377	-0.91273
0.45939	-0.95387
-0.47815	-0.27384
0.94893	-1.2744
-1.1443	-0.40977
0.69438	-0.27373
0.76204	-0.029656
-0.64043	0.16761
1.577	0.68523
0.45442	1.3459
1.4157	-0.22051
-1.1378	0.2509
0.12018	-0.80252
-0.41191	-0.73658
0.12793	-1.6117
-2.0967	-0.66619
-0.91583	-0.69913
-0.26478	-1.3723
-0.79223	-0.95508
-1.0099	0.15436
-1.1977	-0.79841
0.67809	-0.6935
0.65672	0.067314
-0.59864	0.5271
0.0041705	0.066082
0.20028	0.28922
0.70636	1.1275
0.99769	1.968
-0.023025	2.2007
-1.3718	1.292
-0.63764	0.084655
1.9455	-0.50369
-0.40905	-1.0703
0.46522	0.61743
0.39277	-0.61383
-0.51726	-0.43613
1.0459	-1.2713
-0.49522	-0.93124
0.050712	-0.53976
0.58676	0.036004
-1.7454	1.0577
-1.2199	0.751
1.305	-0.080757
-0.036711	0.59783
-1.5597	1.5275
1.6359	1.2986
0.23809	2.0503
0.78695	1.8922
0.52227	1.5377
0.25139	0.6593
-1.4357	0.71522
-0.4938	0.34414
1.1734	-0.51715
-0.19107	-1.0095
-0.39498	-0.43933
-1.4502	-0.19163
0.24542	-0.82987
-0.58281	-0.6295
-1.8409	-0.94712
0.3835	-1.4493
-1.2037	0.0072983
-2.2853	0.78573
-0.33542	0.40193
0.79421	-0.21347
-1.0479	0.58394
-0.82155	2.1556
0.20874	1.0194
-0.55151	1.0309
1.2061	-0.016489
-1.2512	1.1504
0.95664	-0.21849
-0.71374	-0.82944
0.16323	-0.21819
-0.76055	0.27306
-1.0987	0.15733
-0.54921	-0.043302
0.18039	-0.48744
-0.68076	-0.56031
1.0731	-0.68868
0.20014	-0.79773
1.2453	0.08389
0.96139	0.69771
0.50508	0.90475
0.70135	0.7328
-0.43868	1.5406
0.60652	0.40342
1.2434	0.43535
-0.19395	-0.45171
0.57537	-1.0853
-0.45019	-0.73296
0.54972	-0.78794
-0.67282	-0.72191
0.072752	-0.14243
0.52164	-0.55135
-0.23782	-0.059888
-1.9553	-1.2206
-3.0245	-1.1033
-1.6725	-1.0135
-3.1762	-1.4416
-1.8181	-1.5743
0.11185	0.25318
2.2462	2.0339
-0.28668	2.6058
2.261	-0.94817
-0.18972	-2.0986
-2.3145	-0.99978
-1.0961	-0.093609
2.4647	0.42806
0.53243	0.93313
1.6795	-0.062536
0.73953	-0.63417
-0.088677	0.26678
0.089921	-0.18148
1.024	1.7978
1.0184	2.5129
0.49324	2.6692
1.4495	0.81471
-0.97349	0.592
0.28986	-1.0144
1.3809	-0.067206
0.52316	1.4612
-0.73324	0.14053
0.011079	-0.19906
0.49603	-0.89248
-0.58956	-0.89296
0.34774	-0.32822
1.2288	0.24089
-0.68426	0.67118
-2.1437	0.52903
0.26481	-0.61943
-0.47603	-0.49729
0.3042	0.40667
-0.71421	2.0478
0.60314	1.7315
-1.0139	2.7613
1.8031	0.51561
-0.021405	0.61559
-0.56289	-0.30148
0.33197	-0.3299
1.0246	-0.085299
-0.71045	-0.45933
0.05894	-1.0306
1.8055	-2.0228
-0.26043	0.1043
0.050973	0.16621
-0.031095	1.4688
1.7148	-0.55901
2.36	-1.1469
0.6109	-0.93857
0.88023	-0.090861
-1.4009	1.1543
-0.089158	1.3414
-0.20769	2.1511
-1.0205	1.7549
0.60308	1.4121
-0.83989	0.057537
1.0505	-1.0392
0.78771	-0.81684
0.36839	-0.91575
-0.25621	-0.3193
-0.16844	-0.50476
-1.5909	-0.64185
-1.2645	-0.041907
-0.049483	-0.59824
-1.0937	-0.12426
0.88291	-0.91289
-0.58242	-0.45761
0.018144	-0.43125
1.8154	-0.93005
-0.8658	0.78572
1.325	0.66665
0.021815	0.92057
-2.0393	2.6666
-1.2426	1.128
0.056743	-1.2049
-1.3276	-0.41118
0.20668	-1.1185
-0.0019206	-0.49709
-0.15052	-0.55519
0.28459	-0.98839
-0.62038	-1.8453
0.8646	-1.3586
0.3256	-1.417
0.67178	-1.4957
-0.54146	-0.45373
-1.1048	-0.61598
-0.33599	-0.58165
0.98287	-0.19575
-0.80428	1.1002
0.62112	1.1344
1.2972	0.66313
0.89777	0.25691
1.2283	0.40811
0.71219	-1.4586
1.3364	-0.57938
-0.53551	-1.1095
-0.13798	-0.68158
0.0027866	-1.4718
-1.032	-1.0099
-0.27487	-0.79411
-0.54915	-0.89064
0.39226	-0.99972
-0.64746	-0.11882
1.0052	-0.9264
-1.1452	-0.30712
0.8515	-0.2036
0.34022	-0.18871
-0.64518	-0.073221
